,date,frequancy
24899,12/5/2009 2:00,512
24900,12/5/2009 3:00,337
24901,12/5/2009 4:00,260
24902,12/5/2009 5:00,235
24903,12/5/2009 6:00,266
24904,12/5/2009 7:00,369
24905,12/5/2009 8:00,464
24906,12/5/2009 9:00,598
24907,12/5/2009 10:00,869
24908,12/5/2009 11:00,1035
24909,12/5/2009 12:00,947
24910,12/5/2009 13:00,1021
24911,12/5/2009 14:00,993
24912,12/5/2009 15:00,902
24913,12/5/2009 16:00,936
24914,12/5/2009 17:00,998
24915,12/5/2009 18:00,1060
24916,12/5/2009 19:00,900
24917,12/5/2009 20:00,944
24918,12/5/2009 21:00,966
24919,12/5/2009 22:00,1060
24920,12/5/2009 23:00,913
24921,12/6/2009 0:00,1774
24922,12/6/2009 1:00,602
24923,12/6/2009 2:00,443
24924,12/6/2009 3:00,363
24925,12/6/2009 4:00,246
24926,12/6/2009 5:00,203
24927,12/6/2009 6:00,226
24928,12/6/2009 7:00,252
24929,12/6/2009 8:00,353
24930,12/6/2009 9:00,456
24931,12/6/2009 10:00,578
24932,12/6/2009 11:00,713
24933,12/6/2009 12:00,729
24934,12/6/2009 13:00,771
24935,12/6/2009 14:00,812
24936,12/6/2009 15:00,857
24937,12/6/2009 16:00,766
24938,12/6/2009 17:00,421
24939,12/6/2009 18:00,707
24940,12/6/2009 19:00,702
24941,12/6/2009 20:00,774
24942,12/6/2009 21:00,674
24943,12/6/2009 22:00,689
24944,12/6/2009 23:00,590
24945,12/7/2009 0:00,1724
24946,12/7/2009 1:00,350
24947,12/7/2009 2:00,302
24948,12/7/2009 3:00,291
24949,12/7/2009 4:00,232
24950,12/7/2009 5:00,258
24951,12/7/2009 6:00,392
24952,12/7/2009 7:00,487
24953,12/7/2009 8:00,589
24954,12/7/2009 9:00,817
24955,12/7/2009 10:00,884
24956,12/7/2009 11:00,992
24957,12/7/2009 12:00,955
24958,12/7/2009 13:00,936
24959,12/7/2009 14:00,974
24960,12/7/2009 15:00,1047
24961,12/7/2009 16:00,1019
24962,12/7/2009 17:00,1010
24963,12/7/2009 18:00,1035
24964,12/7/2009 19:00,1114
24965,12/7/2009 20:00,1009
24966,12/7/2009 21:00,996
24967,12/7/2009 22:00,906
24968,12/7/2009 23:00,656
24969,12/8/2009 0:00,1644
24970,12/8/2009 1:00,302
24971,12/8/2009 2:00,214
24972,12/8/2009 3:00,181
24973,12/8/2009 4:00,182
24974,12/8/2009 5:00,165
24975,12/8/2009 6:00,193
24976,12/8/2009 7:00,248
24977,12/8/2009 8:00,331
24978,12/8/2009 9:00,311
24979,12/8/2009 10:00,471
24980,12/8/2009 11:00,550
24981,12/8/2009 12:00,461
24982,12/8/2009 13:00,511
24983,12/8/2009 14:00,452
24984,12/8/2009 15:00,470
24985,12/8/2009 16:00,422
24986,12/8/2009 17:00,431
24987,12/8/2009 18:00,479
24988,12/8/2009 19:00,526
24989,12/8/2009 20:00,537
24990,12/8/2009 21:00,501
24991,12/8/2009 22:00,437
24992,12/8/2009 23:00,363
24993,12/9/2009 0:00,1360
24994,12/9/2009 1:00,105
24995,12/9/2009 2:00,78
24996,12/9/2009 3:00,106
24997,12/9/2009 4:00,52
24998,12/9/2009 5:00,98
24999,12/9/2009 6:00,147
25000,12/9/2009 7:00,226
25001,12/9/2009 8:00,249
25002,12/9/2009 9:00,334
25003,12/9/2009 10:00,350
25004,12/9/2009 11:00,352
25005,12/9/2009 12:00,396
25006,12/9/2009 13:00,387
25007,12/9/2009 14:00,405
25008,12/9/2009 15:00,299
25009,12/9/2009 16:00,379
25010,12/9/2009 17:00,376
25011,12/9/2009 18:00,411
25012,12/9/2009 19:00,456
25013,12/9/2009 20:00,450
25014,12/9/2009 21:00,460
25015,12/9/2009 22:00,459
25016,12/9/2009 23:00,328
25017,12/10/2009 0:00,1414
25018,12/10/2009 1:00,226
25019,12/10/2009 2:00,153
25020,12/10/2009 3:00,117
25021,12/10/2009 4:00,64
25022,12/10/2009 5:00,86
25023,12/10/2009 6:00,142
25024,12/10/2009 7:00,190
25025,12/10/2009 8:00,310
25026,12/10/2009 9:00,329
25027,12/10/2009 10:00,346
25028,12/10/2009 11:00,358
25029,12/10/2009 12:00,388
25030,12/10/2009 13:00,366
25031,12/10/2009 14:00,368
25032,12/10/2009 15:00,446
25033,12/10/2009 16:00,467
25034,12/10/2009 17:00,418
25035,12/10/2009 18:00,519
25036,12/10/2009 19:00,537
25037,12/10/2009 20:00,560
25038,12/10/2009 21:00,789
25039,12/10/2009 22:00,502
25040,12/10/2009 23:00,410
25041,12/11/2009 0:00,1524
25042,12/11/2009 1:00,236
25043,12/11/2009 2:00,163
25044,12/11/2009 3:00,92
25045,12/11/2009 4:00,63
25046,12/11/2009 5:00,79
25047,12/11/2009 6:00,127
25048,12/11/2009 7:00,189
25049,12/11/2009 8:00,282
25050,12/11/2009 9:00,333
25051,12/11/2009 10:00,417
25052,12/11/2009 11:00,424
25053,12/11/2009 12:00,411
25054,12/11/2009 13:00,502
25055,12/11/2009 14:00,454
25056,12/11/2009 15:00,481
25057,12/11/2009 16:00,458
25058,12/11/2009 17:00,394
25059,12/11/2009 18:00,422
25060,12/11/2009 19:00,428
25061,12/11/2009 20:00,446
25062,12/11/2009 21:00,453
25063,12/11/2009 22:00,389
25064,12/11/2009 23:00,312
25065,12/12/2009 0:00,1449
25066,12/12/2009 1:00,264
25067,12/12/2009 2:00,162
25068,12/12/2009 3:00,127
25069,12/12/2009 4:00,72
25070,12/12/2009 5:00,55
25071,12/12/2009 6:00,70
25072,12/12/2009 7:00,113
25073,12/12/2009 8:00,175
25074,12/12/2009 9:00,260
25075,12/12/2009 10:00,335
25076,12/12/2009 11:00,360
25077,12/12/2009 12:00,402
25078,12/12/2009 13:00,377
25079,12/12/2009 14:00,357
25080,12/12/2009 15:00,376
25081,12/12/2009 16:00,333
25082,12/12/2009 17:00,361
25083,12/12/2009 18:00,322
25084,12/12/2009 19:00,369
25085,12/12/2009 20:00,386
25086,12/12/2009 21:00,349
25087,12/12/2009 22:00,340
25088,12/12/2009 23:00,347
25089,12/13/2009 0:00,1352
25090,12/13/2009 1:00,204
25091,12/13/2009 2:00,131
25092,12/13/2009 3:00,113
25093,12/13/2009 4:00,77
25094,12/13/2009 5:00,41
25095,12/13/2009 6:00,52
25096,12/13/2009 7:00,64
25097,12/13/2009 8:00,99
25098,12/13/2009 9:00,178
25099,12/13/2009 10:00,253
25100,12/13/2009 11:00,334
25101,12/13/2009 12:00,360
25102,12/13/2009 13:00,365
25103,12/13/2009 14:00,404
25104,12/13/2009 15:00,420
25105,12/13/2009 16:00,374
25106,12/13/2009 17:00,389
25107,12/13/2009 18:00,404
25108,12/13/2009 19:00,379
25109,12/13/2009 20:00,509
25110,12/13/2009 21:00,516
25111,12/13/2009 22:00,485
25112,12/13/2009 23:00,364
25113,12/14/2009 0:00,1334
25114,12/14/2009 1:00,199
25115,12/14/2009 2:00,165
25116,12/14/2009 3:00,121
25117,12/14/2009 4:00,63
25118,12/14/2009 5:00,71
25119,12/14/2009 6:00,100
25120,12/14/2009 7:00,169
25121,12/14/2009 8:00,244
25122,12/14/2009 9:00,261
25123,12/14/2009 10:00,308
25124,12/14/2009 11:00,363
25125,12/14/2009 12:00,413
25126,12/14/2009 13:00,357
25127,12/14/2009 14:00,326
25128,12/14/2009 15:00,418
25129,12/14/2009 16:00,410
25130,12/14/2009 17:00,355
25131,12/14/2009 18:00,368
25132,12/14/2009 19:00,424
25133,12/14/2009 20:00,521
25134,12/14/2009 21:00,453
25135,12/14/2009 22:00,418
25136,12/14/2009 23:00,346
25137,12/15/2009 0:00,1355
25138,12/15/2009 1:00,204
25139,12/15/2009 2:00,182
25140,12/15/2009 3:00,101
25141,12/15/2009 4:00,83
25142,12/15/2009 5:00,115
25143,12/15/2009 6:00,159
25144,12/15/2009 7:00,186
25145,12/15/2009 8:00,210
25146,12/15/2009 9:00,293
25147,12/15/2009 10:00,318
25148,12/15/2009 11:00,419
25149,12/15/2009 12:00,393
25150,12/15/2009 13:00,371
25151,12/15/2009 14:00,416
25152,12/15/2009 15:00,404
25153,12/15/2009 16:00,374
25154,12/15/2009 17:00,399
25155,12/15/2009 18:00,477
25156,12/15/2009 19:00,445
25157,12/15/2009 20:00,466
25158,12/15/2009 21:00,460
25159,12/15/2009 22:00,364
25160,12/15/2009 23:00,245
25161,12/16/2009 0:00,1360
25162,12/16/2009 1:00,160
25163,12/16/2009 2:00,106
25164,12/16/2009 3:00,81
25165,12/16/2009 4:00,50
25166,12/16/2009 5:00,69
25167,12/16/2009 6:00,117
25168,12/16/2009 7:00,155
25169,12/16/2009 8:00,242
25170,12/16/2009 9:00,331
25171,12/16/2009 10:00,413
25172,12/16/2009 11:00,459
25173,12/16/2009 12:00,421
25174,12/16/2009 13:00,455
25175,12/16/2009 14:00,462
25176,12/16/2009 15:00,413
25177,12/16/2009 16:00,437
25178,12/16/2009 17:00,453
25179,12/16/2009 18:00,416
25180,12/16/2009 19:00,419
25181,12/16/2009 20:00,396
25182,12/16/2009 21:00,443
25183,12/16/2009 22:00,309
25184,12/16/2009 23:00,353
25185,12/17/2009 0:00,1564
25186,12/17/2009 1:00,254
25187,12/17/2009 2:00,169
25188,12/17/2009 3:00,99
25189,12/17/2009 4:00,54
25190,12/17/2009 5:00,69
25191,12/17/2009 6:00,127
25192,12/17/2009 7:00,178
25193,12/17/2009 8:00,196
25194,12/17/2009 9:00,268
25195,12/17/2009 10:00,362
25196,12/17/2009 11:00,357
25197,12/17/2009 12:00,376
25198,12/17/2009 13:00,429
25199,12/17/2009 14:00,441
25200,12/17/2009 15:00,429
25201,12/17/2009 16:00,447
25202,12/17/2009 17:00,469
25203,12/17/2009 18:00,416
25204,12/17/2009 19:00,453
25205,12/17/2009 20:00,568
25206,12/17/2009 21:00,573
25207,12/17/2009 22:00,443
25208,12/17/2009 23:00,329
25209,12/18/2009 0:00,1103
25210,12/18/2009 1:00,192
25211,12/18/2009 2:00,101
25212,12/18/2009 3:00,86
25213,12/18/2009 4:00,50
25214,12/18/2009 5:00,92
25215,12/18/2009 6:00,160
25216,12/18/2009 7:00,223
25217,12/18/2009 8:00,271
25218,12/18/2009 9:00,326
25219,12/18/2009 10:00,397
25220,12/18/2009 11:00,415
25221,12/18/2009 12:00,450
25222,12/18/2009 13:00,444
25223,12/18/2009 14:00,457
25224,12/18/2009 15:00,463
25225,12/18/2009 16:00,368
25226,12/18/2009 17:00,364
25227,12/18/2009 18:00,412
25228,12/18/2009 19:00,426
25229,12/18/2009 20:00,405
25230,12/18/2009 21:00,517
25231,12/18/2009 22:00,451
25232,12/18/2009 23:00,389
25233,12/19/2009 0:00,1476
25234,12/19/2009 1:00,218
25235,12/19/2009 2:00,167
25236,12/19/2009 3:00,115
25237,12/19/2009 4:00,66
25238,12/19/2009 5:00,85
25239,12/19/2009 6:00,72
25240,12/19/2009 7:00,117
25241,12/19/2009 8:00,183
25242,12/19/2009 9:00,276
25243,12/19/2009 10:00,286
25244,12/19/2009 11:00,336
25245,12/19/2009 12:00,411
25246,12/19/2009 13:00,454
25247,12/19/2009 14:00,412
25248,12/19/2009 15:00,408
25249,12/19/2009 16:00,385
25250,12/19/2009 17:00,426
25251,12/19/2009 18:00,444
25252,12/19/2009 19:00,454
25253,12/19/2009 20:00,464
25254,12/19/2009 21:00,455
25255,12/19/2009 22:00,577
25256,12/19/2009 23:00,496
25257,12/20/2009 0:00,1606
25258,12/20/2009 1:00,259
25259,12/20/2009 2:00,184
25260,12/20/2009 3:00,115
25261,12/20/2009 4:00,82
25262,12/20/2009 5:00,48
25263,12/20/2009 6:00,62
25264,12/20/2009 7:00,116
25265,12/20/2009 8:00,181
25266,12/20/2009 9:00,194
25267,12/20/2009 10:00,294
25268,12/20/2009 11:00,337
25269,12/20/2009 12:00,399
25270,12/20/2009 13:00,467
25271,12/20/2009 14:00,453
25272,12/20/2009 15:00,472
25273,12/20/2009 16:00,454
25274,12/20/2009 17:00,385
25275,12/20/2009 18:00,429
25276,12/20/2009 19:00,446
25277,12/20/2009 20:00,525
25278,12/20/2009 21:00,393
25279,12/20/2009 22:00,401
25280,12/20/2009 23:00,304
25281,12/21/2009 0:00,1290
25282,12/21/2009 1:00,187
25283,12/21/2009 2:00,130
25284,12/21/2009 3:00,94
25285,12/21/2009 4:00,69
25286,12/21/2009 5:00,97
25287,12/21/2009 6:00,126
25288,12/21/2009 7:00,160
25289,12/21/2009 8:00,200
25290,12/21/2009 9:00,309
25291,12/21/2009 10:00,348
25292,12/21/2009 11:00,404
25293,12/21/2009 12:00,446
25294,12/21/2009 13:00,472
25295,12/21/2009 14:00,411
25296,12/21/2009 15:00,451
25297,12/21/2009 16:00,489
25298,12/21/2009 17:00,461
25299,12/21/2009 18:00,470
25300,12/21/2009 19:00,490
25301,12/21/2009 20:00,499
25302,12/21/2009 21:00,529
25303,12/21/2009 22:00,417
25304,12/21/2009 23:00,317
25305,12/22/2009 0:00,1521
25306,12/22/2009 1:00,200
25307,12/22/2009 2:00,198
25308,12/22/2009 3:00,121
25309,12/22/2009 4:00,76
25310,12/22/2009 5:00,71
25311,12/22/2009 6:00,118
25312,12/22/2009 7:00,188
25313,12/22/2009 8:00,253
25314,12/22/2009 9:00,316
25315,12/22/2009 10:00,396
25316,12/22/2009 11:00,439
25317,12/22/2009 12:00,533
25318,12/22/2009 13:00,553
25319,12/22/2009 14:00,486
25320,12/22/2009 15:00,556
25321,12/22/2009 16:00,590
25322,12/22/2009 17:00,336
25323,12/22/2009 18:00,166
25324,12/22/2009 19:00,201
25325,12/22/2009 20:00,165
25326,12/22/2009 21:00,159
25327,12/22/2009 22:00,191
25328,12/22/2009 23:00,147
25329,12/23/2009 0:00,1383
25330,12/23/2009 1:00,107
25331,12/23/2009 2:00,123
25332,12/23/2009 3:00,143
25333,12/23/2009 4:00,94
25334,12/23/2009 5:00,147
25335,12/23/2009 6:00,184
25336,12/23/2009 7:00,194
25337,12/23/2009 8:00,297
25338,12/23/2009 9:00,381
25339,12/23/2009 10:00,505
25340,12/23/2009 11:00,509
25341,12/23/2009 12:00,601
25342,12/23/2009 13:00,464
25343,12/23/2009 14:00,579
25344,12/23/2009 15:00,526
25345,12/23/2009 16:00,471
25346,12/23/2009 17:00,455
25347,12/23/2009 18:00,437
25348,12/23/2009 19:00,450
25349,12/23/2009 20:00,512
25350,12/23/2009 21:00,442
25351,12/23/2009 22:00,511
25352,12/23/2009 23:00,427
25353,12/24/2009 0:00,1692
25354,12/24/2009 1:00,288
25355,12/24/2009 2:00,195
25356,12/24/2009 3:00,119
25357,12/24/2009 4:00,86
25358,12/24/2009 5:00,86
25359,12/24/2009 6:00,116
25360,12/24/2009 7:00,197
25361,12/24/2009 8:00,247
25362,12/24/2009 9:00,375
25363,12/24/2009 10:00,484
25364,12/24/2009 11:00,458
25365,12/24/2009 12:00,502
25366,12/24/2009 13:00,481
25367,12/24/2009 14:00,484
25368,12/24/2009 15:00,438
25369,12/24/2009 16:00,454
25370,12/24/2009 17:00,426
25371,12/24/2009 18:00,459
25372,12/24/2009 19:00,522
25373,12/24/2009 20:00,534
25374,12/24/2009 21:00,496
25375,12/24/2009 22:00,483
25376,12/24/2009 23:00,624
25377,12/25/2009 0:00,1737
25378,12/25/2009 1:00,319
25379,12/25/2009 2:00,253
25380,12/25/2009 3:00,169
25381,12/25/2009 4:00,91
25382,12/25/2009 5:00,64
25383,12/25/2009 6:00,65
25384,12/25/2009 7:00,113
25385,12/25/2009 8:00,245
25386,12/25/2009 9:00,311
25387,12/25/2009 10:00,371
25388,12/25/2009 11:00,442
25389,12/25/2009 12:00,458
25390,12/25/2009 13:00,453
25391,12/25/2009 14:00,467
25392,12/25/2009 15:00,415
25393,12/25/2009 16:00,439
25394,12/25/2009 17:00,510
25395,12/25/2009 18:00,549
25396,12/25/2009 19:00,460
25397,12/25/2009 20:00,440
25398,12/25/2009 21:00,431
25399,12/25/2009 22:00,394
25400,12/25/2009 23:00,352
25401,12/26/2009 0:00,1460
25402,12/26/2009 1:00,158
25403,12/26/2009 2:00,122
25404,12/26/2009 3:00,72
25405,12/26/2009 4:00,44
25406,12/26/2009 5:00,63
25407,12/26/2009 6:00,60
25408,12/26/2009 7:00,79
25409,12/26/2009 8:00,143
25410,12/26/2009 9:00,211
25411,12/26/2009 10:00,285
25412,12/26/2009 11:00,322
25413,12/26/2009 12:00,368
25414,12/26/2009 13:00,401
25415,12/26/2009 14:00,401
25416,12/26/2009 15:00,421
25417,12/26/2009 16:00,402
25418,12/26/2009 17:00,431
25419,12/26/2009 18:00,400
25420,12/26/2009 19:00,385
25421,12/26/2009 20:00,455
25422,12/26/2009 21:00,493
25423,12/26/2009 22:00,498
25424,12/26/2009 23:00,444
25425,12/27/2009 0:00,1686
25426,12/27/2009 1:00,264
25427,12/27/2009 2:00,182
25428,12/27/2009 3:00,138
25429,12/27/2009 4:00,92
25430,12/27/2009 5:00,59
25431,12/27/2009 6:00,53
25432,12/27/2009 7:00,56
25433,12/27/2009 8:00,146
25434,12/27/2009 9:00,207
25435,12/27/2009 10:00,318
25436,12/27/2009 11:00,365
25437,12/27/2009 12:00,506
25438,12/27/2009 13:00,544
25439,12/27/2009 14:00,516
25440,12/27/2009 15:00,487
25441,12/27/2009 16:00,431
25442,12/27/2009 17:00,439
25443,12/27/2009 18:00,462
25444,12/27/2009 19:00,448
25445,12/27/2009 20:00,469
25446,12/27/2009 21:00,494
25447,12/27/2009 22:00,405
25448,12/27/2009 23:00,330
25449,12/28/2009 0:00,1566
25450,12/28/2009 1:00,216
25451,12/28/2009 2:00,156
25452,12/28/2009 3:00,65
25453,12/28/2009 4:00,84
25454,12/28/2009 5:00,61
25455,12/28/2009 6:00,108
25456,12/28/2009 7:00,184
25457,12/28/2009 8:00,222
25458,12/28/2009 9:00,287
25459,12/28/2009 10:00,358
25460,12/28/2009 11:00,441
25461,12/28/2009 12:00,421
25462,12/28/2009 13:00,490
25463,12/28/2009 14:00,472
25464,12/28/2009 15:00,511
25465,12/28/2009 16:00,454
25466,12/28/2009 17:00,452
25467,12/28/2009 18:00,486
25468,12/28/2009 19:00,512
25469,12/28/2009 20:00,516
25470,12/28/2009 21:00,543
25471,12/28/2009 22:00,610
25472,12/28/2009 23:00,509
25473,12/29/2009 0:00,1596
25474,12/29/2009 1:00,298
25475,12/29/2009 2:00,247
25476,12/29/2009 3:00,132
25477,12/29/2009 4:00,115
25478,12/29/2009 5:00,72
25479,12/29/2009 6:00,75
25480,12/29/2009 7:00,182
25481,12/29/2009 8:00,217
25482,12/29/2009 9:00,352
25483,12/29/2009 10:00,375
25484,12/29/2009 11:00,490
25485,12/29/2009 12:00,474
25486,12/29/2009 13:00,528
25487,12/29/2009 14:00,478
25488,12/29/2009 15:00,510
25489,12/29/2009 16:00,530
25490,12/29/2009 17:00,462
25491,12/29/2009 18:00,489
25492,12/29/2009 19:00,506
25493,12/29/2009 20:00,578
25494,12/29/2009 21:00,522
25495,12/29/2009 22:00,604
25496,12/29/2009 23:00,490
25497,12/30/2009 0:00,1902
25498,12/30/2009 1:00,317
25499,12/30/2009 2:00,199
25500,12/30/2009 3:00,151
25501,12/30/2009 4:00,87
25502,12/30/2009 5:00,100
25503,12/30/2009 6:00,132
25504,12/30/2009 7:00,206
25505,12/30/2009 8:00,294
25506,12/30/2009 9:00,371
25507,12/30/2009 10:00,517
25508,12/30/2009 11:00,540
25509,12/30/2009 12:00,536
25510,12/30/2009 13:00,650
25511,12/30/2009 14:00,560
25512,12/30/2009 15:00,516
25513,12/30/2009 16:00,566
25514,12/30/2009 17:00,493
25515,12/30/2009 18:00,574
25516,12/30/2009 19:00,581
25517,12/30/2009 20:00,581
25518,12/30/2009 21:00,620
25519,12/30/2009 22:00,564
25520,12/30/2009 23:00,463
25521,12/31/2009 0:00,1929
25522,12/31/2009 1:00,325
25523,12/31/2009 2:00,209
25524,12/31/2009 3:00,141
25525,12/31/2009 4:00,133
25526,12/31/2009 5:00,96
25527,12/31/2009 6:00,138
25528,12/31/2009 7:00,209
25529,12/31/2009 8:00,339
25530,12/31/2009 9:00,416
25531,12/31/2009 10:00,500
25532,12/31/2009 11:00,580
25533,12/31/2009 12:00,623
25534,12/31/2009 13:00,643
25535,12/31/2009 14:00,544
25536,12/31/2009 15:00,580
25537,12/31/2009 16:00,545
25538,12/31/2009 17:00,516
25539,12/31/2009 18:00,496
25540,12/31/2009 19:00,494
25541,12/31/2009 20:00,561
25542,12/31/2009 21:00,573
25543,12/31/2009 22:00,660
25544,12/31/2009 23:00,837
