,date,frequancy
225,1/10/2011 8:00,0
226,1/10/2011 9:00,655
227,1/10/2011 10:00,91
228,1/10/2011 11:00,127
229,1/10/2011 12:00,68
230,1/10/2011 13:00,65
231,1/10/2011 14:00,516
232,1/10/2011 15:00,84
233,1/10/2011 16:00,337
234,1/10/2011 17:00,33
235,1/10/2011 18:00,0
236,1/10/2011 19:00,0
237,1/10/2011 20:00,0
238,1/10/2011 21:00,0
239,1/10/2011 22:00,0
240,1/10/2011 23:00,0
241,1/11/2011 0:00,0
242,1/11/2011 1:00,0
243,1/11/2011 2:00,0
244,1/11/2011 3:00,0
245,1/11/2011 4:00,0
246,1/11/2011 5:00,0
247,1/11/2011 6:00,0
248,1/11/2011 7:00,4
249,1/11/2011 8:00,60
250,1/11/2011 9:00,125
251,1/11/2011 10:00,60
252,1/11/2011 11:00,70
253,1/11/2011 12:00,327
254,1/11/2011 13:00,433
255,1/11/2011 14:00,252
256,1/11/2011 15:00,109
257,1/11/2011 16:00,12
258,1/11/2011 17:00,2
259,1/11/2011 18:00,0
260,1/11/2011 19:00,0
261,1/11/2011 20:00,0
262,1/11/2011 21:00,0
263,1/11/2011 22:00,0
264,1/11/2011 23:00,0
265,1/12/2011 0:00,0
266,1/12/2011 1:00,0
267,1/12/2011 2:00,0
268,1/12/2011 3:00,0
269,1/12/2011 4:00,0
270,1/12/2011 5:00,0
271,1/12/2011 6:00,0
272,1/12/2011 7:00,0
273,1/12/2011 8:00,0
274,1/12/2011 9:00,500
275,1/12/2011 10:00,109
276,1/12/2011 11:00,116
277,1/12/2011 12:00,108
278,1/12/2011 13:00,243
279,1/12/2011 14:00,66
280,1/12/2011 15:00,574
281,1/12/2011 16:00,93
282,1/12/2011 17:00,0
283,1/12/2011 18:00,0
284,1/12/2011 19:00,0
285,1/12/2011 20:00,0
286,1/12/2011 21:00,0
287,1/12/2011 22:00,0
288,1/12/2011 23:00,0
289,1/13/2011 0:00,0
290,1/13/2011 1:00,0
291,1/13/2011 2:00,0
292,1/13/2011 3:00,0
293,1/13/2011 4:00,0
294,1/13/2011 5:00,0
295,1/13/2011 6:00,0
296,1/13/2011 7:00,0
297,1/13/2011 8:00,0
298,1/13/2011 9:00,420
299,1/13/2011 10:00,124
300,1/13/2011 11:00,112
301,1/13/2011 12:00,167
302,1/13/2011 13:00,43
303,1/13/2011 14:00,416
304,1/13/2011 15:00,161
305,1/13/2011 16:00,0
306,1/13/2011 17:00,2
307,1/13/2011 18:00,0
308,1/13/2011 19:00,0
309,1/13/2011 20:00,0
310,1/13/2011 21:00,0
311,1/13/2011 22:00,0
312,1/13/2011 23:00,0
313,1/14/2011 0:00,0
314,1/14/2011 1:00,0
315,1/14/2011 2:00,0
316,1/14/2011 3:00,0
317,1/14/2011 4:00,0
318,1/14/2011 5:00,0
319,1/14/2011 6:00,0
320,1/14/2011 7:00,0
321,1/14/2011 8:00,6
322,1/14/2011 9:00,108
323,1/14/2011 10:00,327
324,1/14/2011 11:00,36
325,1/14/2011 12:00,187
326,1/14/2011 13:00,200
327,1/14/2011 14:00,617
328,1/14/2011 15:00,11
329,1/14/2011 16:00,11
330,1/14/2011 17:00,7
331,1/14/2011 18:00,0
332,1/14/2011 19:00,0
333,1/14/2011 20:00,0
334,1/14/2011 21:00,0
335,1/14/2011 22:00,0
336,1/14/2011 23:00,0
337,1/15/2011 0:00,0
338,1/15/2011 1:00,0
339,1/15/2011 2:00,0
340,1/15/2011 3:00,0
341,1/15/2011 4:00,0
342,1/15/2011 5:00,0
343,1/15/2011 6:00,0
344,1/15/2011 7:00,0
345,1/15/2011 8:00,0
346,1/15/2011 9:00,0
347,1/15/2011 10:00,0
348,1/15/2011 11:00,0
349,1/15/2011 12:00,0
350,1/15/2011 13:00,0
351,1/15/2011 14:00,0
352,1/15/2011 15:00,0
353,1/15/2011 16:00,0
354,1/15/2011 17:00,0
355,1/15/2011 18:00,0
356,1/15/2011 19:00,0
357,1/15/2011 20:00,0
358,1/15/2011 21:00,0
359,1/15/2011 22:00,0
360,1/15/2011 23:00,0
361,1/16/2011 0:00,0
362,1/16/2011 1:00,0
363,1/16/2011 2:00,0
364,1/16/2011 3:00,0
365,1/16/2011 4:00,0
366,1/16/2011 5:00,0
367,1/16/2011 6:00,0
368,1/16/2011 7:00,0
369,1/16/2011 8:00,0
370,1/16/2011 9:00,0
371,1/16/2011 10:00,50
372,1/16/2011 11:00,63
373,1/16/2011 12:00,41
374,1/16/2011 13:00,91
375,1/16/2011 14:00,41
376,1/16/2011 15:00,165
377,1/16/2011 16:00,195
378,1/16/2011 17:00,0
379,1/16/2011 18:00,0
380,1/16/2011 19:00,0
381,1/16/2011 20:00,0
382,1/16/2011 21:00,0
383,1/16/2011 22:00,0
384,1/16/2011 23:00,0
385,1/17/2011 0:00,0
386,1/17/2011 1:00,0
387,1/17/2011 2:00,0
388,1/17/2011 3:00,0
389,1/17/2011 4:00,0
390,1/17/2011 5:00,0
391,1/17/2011 6:00,0
392,1/17/2011 7:00,0
393,1/17/2011 8:00,0
394,1/17/2011 9:00,0
395,1/17/2011 10:00,53
396,1/17/2011 11:00,274
397,1/17/2011 12:00,93
398,1/17/2011 13:00,171
399,1/17/2011 14:00,101
400,1/17/2011 15:00,103
401,1/17/2011 16:00,171
402,1/17/2011 17:00,1591
403,1/17/2011 18:00,0
404,1/17/2011 19:00,0
405,1/17/2011 20:00,0
406,1/17/2011 21:00,0
407,1/17/2011 22:00,0
408,1/17/2011 23:00,0
409,1/18/2011 0:00,0
410,1/18/2011 1:00,0
411,1/18/2011 2:00,0
412,1/18/2011 3:00,0
413,1/18/2011 4:00,0
414,1/18/2011 5:00,0
415,1/18/2011 6:00,0
416,1/18/2011 7:00,0
417,1/18/2011 8:00,16
418,1/18/2011 9:00,55
419,1/18/2011 10:00,38
420,1/18/2011 11:00,19
421,1/18/2011 12:00,46
422,1/18/2011 13:00,202
423,1/18/2011 14:00,160
424,1/18/2011 15:00,425
425,1/18/2011 16:00,204
426,1/18/2011 17:00,282
427,1/18/2011 18:00,0
428,1/18/2011 19:00,0
429,1/18/2011 20:00,0
430,1/18/2011 21:00,0
431,1/18/2011 22:00,0
432,1/18/2011 23:00,0
433,1/19/2011 0:00,0
434,1/19/2011 1:00,0
435,1/19/2011 2:00,0
436,1/19/2011 3:00,0
437,1/19/2011 4:00,0
438,1/19/2011 5:00,0
439,1/19/2011 6:00,0
440,1/19/2011 7:00,0
441,1/19/2011 8:00,3
442,1/19/2011 9:00,140
443,1/19/2011 10:00,99
444,1/19/2011 11:00,166
445,1/19/2011 12:00,111
446,1/19/2011 13:00,56
447,1/19/2011 14:00,145
448,1/19/2011 15:00,476
449,1/19/2011 16:00,131
450,1/19/2011 17:00,89
451,1/19/2011 18:00,0
452,1/19/2011 19:00,0
453,1/19/2011 20:00,0
454,1/19/2011 21:00,0
455,1/19/2011 22:00,0
456,1/19/2011 23:00,0
457,1/20/2011 0:00,0
458,1/20/2011 1:00,0
459,1/20/2011 2:00,0
460,1/20/2011 3:00,0
461,1/20/2011 4:00,0
462,1/20/2011 5:00,0
463,1/20/2011 6:00,0
464,1/20/2011 7:00,0
465,1/20/2011 8:00,0
466,1/20/2011 9:00,11
467,1/20/2011 10:00,101
468,1/20/2011 11:00,52
469,1/20/2011 12:00,206
470,1/20/2011 13:00,35
471,1/20/2011 14:00,93
472,1/20/2011 15:00,169
473,1/20/2011 16:00,15
474,1/20/2011 17:00,9
475,1/20/2011 18:00,775
476,1/20/2011 19:00,36
477,1/20/2011 20:00,0
478,1/20/2011 21:00,0
479,1/20/2011 22:00,0
480,1/20/2011 23:00,0
481,1/21/2011 0:00,0
482,1/21/2011 1:00,0
483,1/21/2011 2:00,0
484,1/21/2011 3:00,0
485,1/21/2011 4:00,0
486,1/21/2011 5:00,0
487,1/21/2011 6:00,0
488,1/21/2011 7:00,0
489,1/21/2011 8:00,0
490,1/21/2011 9:00,43
491,1/21/2011 10:00,7
492,1/21/2011 11:00,233
493,1/21/2011 12:00,58
494,1/21/2011 13:00,221
495,1/21/2011 14:00,136
496,1/21/2011 15:00,211
497,1/21/2011 16:00,13
498,1/21/2011 17:00,672
499,1/21/2011 18:00,0
500,1/21/2011 19:00,0
501,1/21/2011 20:00,0
502,1/21/2011 21:00,0
503,1/21/2011 22:00,0
504,1/21/2011 23:00,0
505,1/22/2011 0:00,0
506,1/22/2011 1:00,0
507,1/22/2011 2:00,0
508,1/22/2011 3:00,0
509,1/22/2011 4:00,0
510,1/22/2011 5:00,0
511,1/22/2011 6:00,0
512,1/22/2011 7:00,0
513,1/22/2011 8:00,0
514,1/22/2011 9:00,0
515,1/22/2011 10:00,0
516,1/22/2011 11:00,0
517,1/22/2011 12:00,0
518,1/22/2011 13:00,0
519,1/22/2011 14:00,0
520,1/22/2011 15:00,0
521,1/22/2011 16:00,0
522,1/22/2011 17:00,0
523,1/22/2011 18:00,0
524,1/22/2011 19:00,0
525,1/22/2011 20:00,0
526,1/22/2011 21:00,0
527,1/22/2011 22:00,0
528,1/22/2011 23:00,0
529,1/23/2011 0:00,0
530,1/23/2011 1:00,0
531,1/23/2011 2:00,0
532,1/23/2011 3:00,0
533,1/23/2011 4:00,0
534,1/23/2011 5:00,0
535,1/23/2011 6:00,0
536,1/23/2011 7:00,0
537,1/23/2011 8:00,0
538,1/23/2011 9:00,0
539,1/23/2011 10:00,63
540,1/23/2011 11:00,46
541,1/23/2011 12:00,196
542,1/23/2011 13:00,243
543,1/23/2011 14:00,166
544,1/23/2011 15:00,105
545,1/23/2011 16:00,60
546,1/23/2011 17:00,0
547,1/23/2011 18:00,0
548,1/23/2011 19:00,0
549,1/23/2011 20:00,0
550,1/23/2011 21:00,0
551,1/23/2011 22:00,0
552,1/23/2011 23:00,0
553,1/24/2011 0:00,0
554,1/24/2011 1:00,0
555,1/24/2011 2:00,0
556,1/24/2011 3:00,0
557,1/24/2011 4:00,0
558,1/24/2011 5:00,0
559,1/24/2011 6:00,0
560,1/24/2011 7:00,0
561,1/24/2011 8:00,1
562,1/24/2011 9:00,382
563,1/24/2011 10:00,172
564,1/24/2011 11:00,131
565,1/24/2011 12:00,70
566,1/24/2011 13:00,442
567,1/24/2011 14:00,138
568,1/24/2011 15:00,82
569,1/24/2011 16:00,67
570,1/24/2011 17:00,0
571,1/24/2011 18:00,0
572,1/24/2011 19:00,0
573,1/24/2011 20:00,0
574,1/24/2011 21:00,0
575,1/24/2011 22:00,0
576,1/24/2011 23:00,0
577,1/25/2011 0:00,0
578,1/25/2011 1:00,0
579,1/25/2011 2:00,0
580,1/25/2011 3:00,0
581,1/25/2011 4:00,0
582,1/25/2011 5:00,0
583,1/25/2011 6:00,0
584,1/25/2011 7:00,0
585,1/25/2011 8:00,28
586,1/25/2011 9:00,108
587,1/25/2011 10:00,307
588,1/25/2011 11:00,150
589,1/25/2011 12:00,241
590,1/25/2011 13:00,555
591,1/25/2011 14:00,180
592,1/25/2011 15:00,46
593,1/25/2011 16:00,10
594,1/25/2011 17:00,29
595,1/25/2011 18:00,0
596,1/25/2011 19:00,0
597,1/25/2011 20:00,0
598,1/25/2011 21:00,0
599,1/25/2011 22:00,0
600,1/25/2011 23:00,0
601,1/26/2011 0:00,0
602,1/26/2011 1:00,0
603,1/26/2011 2:00,0
604,1/26/2011 3:00,0
605,1/26/2011 4:00,0
606,1/26/2011 5:00,0
607,1/26/2011 6:00,0
608,1/26/2011 7:00,0
609,1/26/2011 8:00,2
610,1/26/2011 9:00,17
611,1/26/2011 10:00,90
612,1/26/2011 11:00,140
613,1/26/2011 12:00,232
614,1/26/2011 13:00,197
615,1/26/2011 14:00,193
616,1/26/2011 15:00,57
617,1/26/2011 16:00,273
618,1/26/2011 17:00,88
619,1/26/2011 18:00,0
620,1/26/2011 19:00,0
621,1/26/2011 20:00,0
622,1/26/2011 21:00,0
623,1/26/2011 22:00,0
624,1/26/2011 23:00,0
625,1/27/2011 0:00,0
626,1/27/2011 1:00,0
627,1/27/2011 2:00,0
628,1/27/2011 3:00,0
629,1/27/2011 4:00,0
630,1/27/2011 5:00,0
631,1/27/2011 6:00,0
632,1/27/2011 7:00,0
633,1/27/2011 8:00,36
634,1/27/2011 9:00,75
635,1/27/2011 10:00,168
636,1/27/2011 11:00,321
637,1/27/2011 12:00,192
638,1/27/2011 13:00,149
639,1/27/2011 14:00,96
640,1/27/2011 15:00,288
641,1/27/2011 16:00,129
642,1/27/2011 17:00,45
643,1/27/2011 18:00,55
644,1/27/2011 19:00,21
645,1/27/2011 20:00,0
646,1/27/2011 21:00,0
647,1/27/2011 22:00,0
648,1/27/2011 23:00,0
649,1/28/2011 0:00,0
650,1/28/2011 1:00,0
651,1/28/2011 2:00,0
652,1/28/2011 3:00,0
653,1/28/2011 4:00,0
654,1/28/2011 5:00,0
655,1/28/2011 6:00,0
656,1/28/2011 7:00,0
657,1/28/2011 8:00,0
658,1/28/2011 9:00,74
659,1/28/2011 10:00,100
660,1/28/2011 11:00,51
661,1/28/2011 12:00,196
662,1/28/2011 13:00,191
663,1/28/2011 14:00,294
664,1/28/2011 15:00,89
665,1/28/2011 16:00,12
666,1/28/2011 17:00,1
667,1/28/2011 18:00,0
668,1/28/2011 19:00,0
669,1/28/2011 20:00,0
670,1/28/2011 21:00,0
671,1/28/2011 22:00,0
672,1/28/2011 23:00,0
673,1/29/2011 0:00,0
674,1/29/2011 1:00,0
675,1/29/2011 2:00,0
676,1/29/2011 3:00,0
677,1/29/2011 4:00,0
678,1/29/2011 5:00,0
679,1/29/2011 6:00,0
680,1/29/2011 7:00,0
681,1/29/2011 8:00,0
682,1/29/2011 9:00,0
683,1/29/2011 10:00,0
684,1/29/2011 11:00,0
685,1/29/2011 12:00,0
686,1/29/2011 13:00,0
687,1/29/2011 14:00,0
688,1/29/2011 15:00,0
689,1/29/2011 16:00,0
690,1/29/2011 17:00,0
691,1/29/2011 18:00,0
692,1/29/2011 19:00,0
693,1/29/2011 20:00,0
694,1/29/2011 21:00,0
695,1/29/2011 22:00,0
696,1/29/2011 23:00,0
697,1/30/2011 0:00,0
698,1/30/2011 1:00,0
699,1/30/2011 2:00,0
700,1/30/2011 3:00,0
701,1/30/2011 4:00,0
702,1/30/2011 5:00,0
703,1/30/2011 6:00,0
704,1/30/2011 7:00,0
705,1/30/2011 8:00,0
706,1/30/2011 9:00,0
707,1/30/2011 10:00,79
708,1/30/2011 11:00,81
709,1/30/2011 12:00,72
710,1/30/2011 13:00,124
711,1/30/2011 14:00,163
712,1/30/2011 15:00,203
713,1/30/2011 16:00,0
714,1/30/2011 17:00,0
715,1/30/2011 18:00,0
716,1/30/2011 19:00,0
717,1/30/2011 20:00,0
718,1/30/2011 21:00,0
719,1/30/2011 22:00,0
720,1/30/2011 23:00,0
721,1/31/2011 0:00,0
722,1/31/2011 1:00,0
723,1/31/2011 2:00,0
724,1/31/2011 3:00,0
725,1/31/2011 4:00,0
726,1/31/2011 5:00,0
727,1/31/2011 6:00,0
728,1/31/2011 7:00,0
729,1/31/2011 8:00,19
730,1/31/2011 9:00,439
731,1/31/2011 10:00,103
732,1/31/2011 11:00,117
733,1/31/2011 12:00,284
734,1/31/2011 13:00,141
735,1/31/2011 14:00,184
736,1/31/2011 15:00,166
737,1/31/2011 16:00,56
738,1/31/2011 17:00,0
739,1/31/2011 18:00,0
740,1/31/2011 19:00,0
741,1/31/2011 20:00,0
742,1/31/2011 21:00,0
743,1/31/2011 22:00,0
744,1/31/2011 23:00,0
745,2/1/2011 0:00,0
746,2/1/2011 1:00,0
747,2/1/2011 2:00,0
748,2/1/2011 3:00,0
749,2/1/2011 4:00,0
750,2/1/2011 5:00,0
751,2/1/2011 6:00,0
752,2/1/2011 7:00,0
753,2/1/2011 8:00,59
754,2/1/2011 9:00,56
755,2/1/2011 10:00,289
756,2/1/2011 11:00,271
757,2/1/2011 12:00,154
758,2/1/2011 13:00,296
759,2/1/2011 14:00,172
760,2/1/2011 15:00,242
761,2/1/2011 16:00,35
762,2/1/2011 17:00,0
763,2/1/2011 18:00,0
764,2/1/2011 19:00,0
765,2/1/2011 20:00,0
766,2/1/2011 21:00,0
767,2/1/2011 22:00,0
768,2/1/2011 23:00,0
769,2/2/2011 0:00,0
770,2/2/2011 1:00,0
771,2/2/2011 2:00,0
772,2/2/2011 3:00,0
773,2/2/2011 4:00,0
774,2/2/2011 5:00,0
775,2/2/2011 6:00,0
776,2/2/2011 7:00,7
777,2/2/2011 8:00,0
778,2/2/2011 9:00,51
779,2/2/2011 10:00,149
780,2/2/2011 11:00,70
781,2/2/2011 12:00,353
782,2/2/2011 13:00,236
783,2/2/2011 14:00,161
784,2/2/2011 15:00,94
785,2/2/2011 16:00,24
786,2/2/2011 17:00,266
787,2/2/2011 18:00,0
788,2/2/2011 19:00,0
789,2/2/2011 20:00,0
790,2/2/2011 21:00,0
791,2/2/2011 22:00,0
792,2/2/2011 23:00,0
793,2/3/2011 0:00,0
794,2/3/2011 1:00,0
795,2/3/2011 2:00,0
796,2/3/2011 3:00,0
797,2/3/2011 4:00,0
798,2/3/2011 5:00,0
799,2/3/2011 6:00,0
800,2/3/2011 7:00,0
801,2/3/2011 8:00,17
802,2/3/2011 9:00,29
803,2/3/2011 10:00,85
804,2/3/2011 11:00,234
805,2/3/2011 12:00,177
806,2/3/2011 13:00,189
807,2/3/2011 14:00,89
808,2/3/2011 15:00,45
809,2/3/2011 16:00,0
810,2/3/2011 17:00,29
811,2/3/2011 18:00,46
812,2/3/2011 19:00,49
813,2/3/2011 20:00,0
814,2/3/2011 21:00,0
815,2/3/2011 22:00,0
816,2/3/2011 23:00,0
817,2/4/2011 0:00,0
818,2/4/2011 1:00,0
819,2/4/2011 2:00,0
820,2/4/2011 3:00,0
821,2/4/2011 4:00,0
822,2/4/2011 5:00,0
823,2/4/2011 6:00,0
824,2/4/2011 7:00,0
825,2/4/2011 8:00,44
826,2/4/2011 9:00,162
827,2/4/2011 10:00,220
828,2/4/2011 11:00,182
829,2/4/2011 12:00,104
830,2/4/2011 13:00,302
831,2/4/2011 14:00,151
832,2/4/2011 15:00,27
833,2/4/2011 16:00,33
834,2/4/2011 17:00,7
835,2/4/2011 18:00,0
836,2/4/2011 19:00,0
837,2/4/2011 20:00,0
838,2/4/2011 21:00,0
839,2/4/2011 22:00,0
840,2/4/2011 23:00,0
841,2/5/2011 0:00,0
842,2/5/2011 1:00,0
843,2/5/2011 2:00,0
844,2/5/2011 3:00,0
845,2/5/2011 4:00,0
846,2/5/2011 5:00,0
847,2/5/2011 6:00,0
848,2/5/2011 7:00,0
849,2/5/2011 8:00,0
850,2/5/2011 9:00,0
851,2/5/2011 10:00,0
852,2/5/2011 11:00,0
853,2/5/2011 12:00,0
854,2/5/2011 13:00,0
855,2/5/2011 14:00,0
856,2/5/2011 15:00,0
857,2/5/2011 16:00,0
858,2/5/2011 17:00,0
859,2/5/2011 18:00,0
860,2/5/2011 19:00,0
861,2/5/2011 20:00,0
862,2/5/2011 21:00,0
863,2/5/2011 22:00,0
864,2/5/2011 23:00,0
865,2/6/2011 0:00,0
866,2/6/2011 1:00,0
867,2/6/2011 2:00,0
868,2/6/2011 3:00,0
869,2/6/2011 4:00,0
870,2/6/2011 5:00,0
871,2/6/2011 6:00,0
872,2/6/2011 7:00,0
873,2/6/2011 8:00,0
874,2/6/2011 9:00,0
875,2/6/2011 10:00,0
876,2/6/2011 11:00,62
877,2/6/2011 12:00,37
878,2/6/2011 13:00,12
879,2/6/2011 14:00,119
880,2/6/2011 15:00,30
881,2/6/2011 16:00,19
882,2/6/2011 17:00,0
883,2/6/2011 18:00,0
884,2/6/2011 19:00,0
885,2/6/2011 20:00,0
886,2/6/2011 21:00,0
887,2/6/2011 22:00,0
888,2/6/2011 23:00,0
889,2/7/2011 0:00,0
890,2/7/2011 1:00,0
891,2/7/2011 2:00,0
892,2/7/2011 3:00,0
893,2/7/2011 4:00,0
894,2/7/2011 5:00,0
895,2/7/2011 6:00,0
896,2/7/2011 7:00,0
897,2/7/2011 8:00,0
898,2/7/2011 9:00,56
899,2/7/2011 10:00,26
900,2/7/2011 11:00,309
901,2/7/2011 12:00,252
902,2/7/2011 13:00,142
903,2/7/2011 14:00,372
904,2/7/2011 15:00,62
905,2/7/2011 16:00,42
906,2/7/2011 17:00,0
907,2/7/2011 18:00,0
908,2/7/2011 19:00,0
909,2/7/2011 20:00,0
910,2/7/2011 21:00,0
911,2/7/2011 22:00,0
912,2/7/2011 23:00,0
913,2/8/2011 0:00,0
914,2/8/2011 1:00,0
915,2/8/2011 2:00,0
916,2/8/2011 3:00,0
917,2/8/2011 4:00,0
918,2/8/2011 5:00,0
919,2/8/2011 6:00,0
920,2/8/2011 7:00,0
921,2/8/2011 8:00,0
922,2/8/2011 9:00,35
923,2/8/2011 10:00,80
924,2/8/2011 11:00,229
925,2/8/2011 12:00,292
926,2/8/2011 13:00,106
927,2/8/2011 14:00,370
928,2/8/2011 15:00,89
929,2/8/2011 16:00,19
930,2/8/2011 17:00,8
931,2/8/2011 18:00,0
932,2/8/2011 19:00,0
